timestamp,B_24,B_17,B_25,B_15,B_18,B_2,B_19,B_16
2020-03-05 16:55:00,39.18,2387.95,23.4335,47.18,8143.99,0.0002,8.414,522.42
2020-03-05 17:00:00,39.11,2388.05,23.3092,47.31,8152.02,0.0006,8.4169,522.3
2020-03-05 17:05:00,39.01,2387.98,23.4177,47.41,8150.8,0.0007,8.4129,522.21
2020-03-05 17:10:00,38.99,2387.94,23.42,47.09,8144.65,0.0002,8.3869,522.02
2020-03-05 17:15:00,38.94,2388.01,23.2743,47.37,8143.72,0.0008,8.4122,522.45
2020-03-05 17:20:00,39.12,2388.08,23.3419,47.25,8152.99,-0.0024,8.41,522.5
2020-03-05 17:25:00,39.06,2388.0,23.2486,47.19,8151.29,-0.0043,8.383,523.0
2020-03-05 17:30:00,39.22,2387.99,23.4702,47.29,8152.7,0.0002,8.433,521.81
2020-03-05 17:35:00,39.11,2388.0,23.2723,47.24,8152.6,-0.0001,8.3696,521.99
2020-03-05 17:40:00,39.06,2388.02,23.4476,47.26,8149.72,0.003,8.4018,522.32
2020-03-05 17:45:00,38.99,2387.97,23.3247,47.29,8144.15,0.0031,8.4175,522.74
2020-03-05 17:50:00,39.21,2388.01,23.3449,47.17,8151.83,0.0008,8.4172,521.82
2020-03-05 17:55:00,39.1,2387.98,23.4167,47.28,8149.32,-0.0006,8.4112,521.96
2020-03-05 18:00:00,39.0,2387.98,23.5043,47.28,8150.85,-0.0035,8.4259,522.18
2020-03-05 18:10:00,38.94,2388.01,23.2758,47.35,8149.89,0.0005,8.3811,522.2
2020-03-05 18:15:00,39.09,2388.05,23.4418,47.17,8144.9,0.0006,8.393,521.64
2020-03-05 18:25:00,39.01,2388.05,23.447,47.25,8151.95,-0.002,8.363,521.82
2020-03-05 18:30:00,39.03,2388.01,23.406,47.37,8155.14,0.0032,8.3882,522.31
2020-03-05 18:35:00,38.98,2388.01,23.3463,47.1,8146.52,0.0012,8.4404,522.54
2020-03-05 18:40:00,39.15,2388.06,23.4238,47.12,8151.89,-0.0004,8.4095,521.77
2020-03-05 18:45:00,39.07,2388.01,23.4331,47.28,8151.1,-0.0004,8.41,522.51
2020-03-05 18:50:00,38.93,2388.01,23.372,47.52,8148.23,-0.001,8.3808,522.01
2020-03-05 18:55:00,39.02,2388.01,23.4115,47.36,8148.71,0.0017,8.3883,522.26
2020-03-05 19:00:00,38.91,2387.99,23.3784,47.29,8151.03,-0.0072,8.4149,522.27
2020-03-05 19:05:00,38.94,2388.05,23.501,47.33,8156.05,0.0,8.4278,522.03
2020-03-05 19:10:00,38.97,2388.01,23.3182,47.2,8144.19,0.0008,8.45,521.78
2020-03-05 19:15:00,39.01,2388.05,23.4108,47.28,8149.84,0.0028,8.4374,522.23
2020-03-05 19:20:00,38.91,2388.01,23.4851,47.3,8147.82,0.0021,8.402,522.41
2020-03-05 19:25:00,38.88,2388.02,23.3642,47.27,8146.19,-0.0018,8.4272,522.36
2020-03-05 19:30:00,38.82,2388.01,23.3892,47.32,8151.0,-0.0053,8.4268,522.3
2020-03-05 19:35:00,39.07,2388.03,23.3648,47.269999999999996,8150.99,0.0035,8.4321,522.295
2020-03-05 19:40:00,38.98,2388.05,23.3774,47.22,8145.23,0.0003,8.3837,522.29
2020-03-05 19:45:00,39.07,2388.04,23.2998,47.34,8151.41,-0.0012,8.3789,522.19
2020-03-05 19:50:00,38.83,2388.0,23.43,47.37,8143.4,-0.004,8.404,522.15
2020-03-05 19:55:00,38.78,2388.02,23.2949,47.31,8147.3,0.0006,8.4294,522.26
2020-03-05 20:00:00,38.92,2388.03,23.416,47.4,8146.74,0.0001,8.4486,521.95
2020-03-05 20:05:00,38.96,2388.05,23.3656,47.22,8154.66,-0.0011,8.4045,522.44
2020-03-05 20:10:00,39.02,2387.94,23.2491,47.22,8151.57,-0.002,8.3933,521.88
2020-03-05 20:15:00,39.07,2388.02,23.4673,47.35,8147.47,0.0016,8.3913,521.89
2020-03-05 20:20:00,38.93,2388.01,23.3579,47.43,8151.3,0.0019,8.4343,522.23
2020-03-05 20:25:00,39.0,2388.0,23.2955,47.31,8150.18,0.0029,8.4131,522.37
2020-03-05 20:30:00,38.95,2388.0,23.4575,47.31,8151.27,0.0027,8.4025,522.32
2020-03-05 20:35:00,38.99,2388.04,23.4586,47.39,8148.17,-0.0028,8.4236,522.64
2020-03-05 20:45:00,38.73,2387.98,23.2952,47.14,8145.74,-0.0009,8.4259,522.52
2020-03-05 20:50:00,38.74,2388.0,23.4321,47.51,8154.63,0.0012,8.4309,521.81
2020-03-05 20:55:00,39.08,2387.98,23.3657,47.32,8149.23,0.0011,8.4359,521.84
2020-03-05 21:00:00,38.8,2388.04,23.3621,47.31,8144.28,-0.0026,8.4318,522.53
2020-03-05 21:05:00,38.96,2388.03,23.3109,47.34,8149.04,0.0019,8.4509,522.135
2020-03-05 21:10:00,39.03,2388.09,23.4005,47.31,8149.51,0.0023,8.3895,521.74
2020-03-05 21:15:00,38.94,2388.02,23.2999,47.27,8146.09,-0.0005,8.43,522.0
2020-03-05 21:20:00,38.92,2388.06,23.3385,47.3,8153.23,0.0001,8.3575,522.04
2020-03-05 21:25:00,38.82,2388.01,23.4925,47.19,8155.25,0.0043,8.4244,522.88
2020-03-05 21:30:00,38.93,2388.01,23.3755,47.26,8151.87,0.0048,8.4425,522.24
2020-03-05 21:35:00,38.93,2387.96,23.1841,47.34,8147.96,-0.0006,8.3605,522.64
2020-03-05 21:40:00,39.04,2388.03,23.3796,47.27,8153.36,0.0014,8.3714,522.46
2020-03-05 21:45:00,38.92,2388.06,23.3376,47.27,8152.135,-0.0066,8.4191,522.15
2020-03-05 21:50:00,38.72,2388.04,23.4173,47.07,8150.91,-0.0028,8.4636,522.13
2020-03-05 21:55:00,38.95,2387.98,23.2612,47.08,8148.43,0.0017,8.3952,521.74
2020-03-05 22:00:00,38.92,2388.08,23.402,47.41,8151.61,0.001,8.4005,521.62
2020-03-05 22:05:00,39.05,2388.02,23.3857,47.27,8151.74,0.0005,8.4296,522.17
2020-03-05 22:10:00,38.97,2388.02,23.3281,47.49,8147.37,-0.0006,8.4168,521.37
2020-03-05 22:15:00,38.81,2388.03,23.348,47.36,8152.87,-0.001,8.3865,522.25
2020-03-05 22:20:00,38.87,2388.1,23.3375,47.41,8151.27,-0.0015,8.401250000000001,522.23
2020-03-05 22:25:00,38.89,2388.09,23.2085,47.38,8152.08,0.0029,8.416,521.46
2020-03-05 22:30:00,38.65,2388.02,23.3169,47.27,8151.27,0.0007,8.4101,522.02
2020-03-05 22:35:00,38.95,2388.02,23.3628,47.26,8149.76,0.0017,8.4042,522.0
2020-03-05 22:40:00,38.87,2388.06,23.4142,47.27,8156.61,-0.006,8.4364,522.07
2020-03-05 22:45:00,38.82,2388.05,23.4416,47.46,8150.76,0.0028,8.4226,521.76
2020-03-05 22:50:00,39.02,2388.05,23.3709,47.33,8150.27,-0.0018,8.411,522.12
2020-03-05 22:55:00,38.92,2388.02,23.3578,47.42,8149.35,-0.0007,8.4018,521.63
2020-03-05 23:00:00,38.78,2388.08,23.3456,47.43,8154.28,0.0019,8.3899,521.7
2020-03-05 23:05:00,38.87,2388.02,23.34,47.42,8152.25,0.0053,8.3736,522.16
2020-03-05 23:10:00,39.05,2388.03,23.4135,47.41,8150.03,-0.0009,8.4232,521.89
2020-03-05 23:15:00,38.96,2388.01,23.3882,47.39,8152.49,-0.0007,8.4411,521.6
2020-03-05 23:20:00,39.02,2388.01,23.2436,47.26,8154.95,-0.0018,8.4104,521.83
2020-03-05 23:25:00,38.93,2388.01,23.3635,47.24,8148.93,0.0008,8.3917,521.91
2020-03-05 23:35:00,38.67,2388.06,23.3978,47.43,8153.77,0.0011,8.401,521.71
2020-03-05 23:40:00,39.08,2388.05,23.2516,47.37,8151.98,-0.0005,8.4459,521.91
2020-03-05 23:45:00,39.0,2388.09,23.3091,47.14,8147.45,-0.0033,8.443,521.67
2020-03-05 23:50:00,38.95,2388.03,23.3403,47.39,8155.39,0.0035,8.3877,521.74
2020-03-05 23:55:00,38.9,2388.02,23.4535,47.46,8147.06,0.0002,8.4344,521.98
2020-03-06 00:00:00,38.87,2388.06,23.3354,47.44,8151.84,0.0024,8.3974,521.78
2020-03-06 00:05:00,38.81,2388.06,23.3105,47.28,8150.35,0.0012,8.4162,521.56
2020-03-06 00:10:00,38.91,2388.03,23.3539,47.38,8149.37,0.0026,8.3992,521.52
2020-03-06 00:15:00,38.72,2387.99,23.3992,47.53,8152.41,-0.0002,8.4104,521.99
2020-03-06 00:20:00,38.88,2388.08,23.3839,47.49,8147.09,0.0026,8.4209,522.03
2020-03-06 00:25:00,38.76,2388.02,23.2755,47.5,8150.58,0.0026,8.4346,522.12
2020-03-06 00:30:00,39.01,2388.04,23.3028,47.41,8146.2,-0.0008,8.4113,521.4
2020-03-06 00:35:00,38.87,2388.09,23.3975,47.51,8151.97,-0.0006,8.4157,521.75
2020-03-06 00:40:00,39.0,2388.08,23.2129,47.44,8149.4,0.0034,8.3993,521.96
2020-03-06 00:45:00,38.87,2388.05,23.2878,47.38,8155.41,-0.0003,8.419,521.78
2020-03-06 00:50:00,38.91,2388.06,23.3109,47.38,8148.28,-0.0013,8.4228,521.46
2020-03-06 00:55:00,38.9,2388.07,23.3841,47.45,8152.79,0.0017,8.4309,522.17
2020-03-06 01:00:00,38.77,2388.07,23.3419,47.455,8149.44,0.0001,8.4117,521.6
2020-03-06 01:05:00,38.81,2388.05,23.3603,47.46,8152.07,0.0018,8.4593,521.91
2020-03-06 01:10:00,38.86,2388.01,23.3556,47.61,8145.89,0.0001,8.4323,521.64
2020-03-06 01:15:00,38.93,2388.01,23.3601,47.36,8152.18,-0.0002,8.4056,521.89
2020-03-06 01:20:00,38.82,2388.0,23.3405,47.54,8155.54,-0.0003,8.4617,521.54
2020-03-06 01:25:00,38.86,2388.04,23.4095,47.41,8153.17,0.0001,8.4617,522.12
2020-03-06 01:31:00,39.0,2388.04,23.3537,47.42,8144.73,-0.0034,8.438,521.87
2020-03-06 01:35:00,38.96,2388.04,23.2509,47.59,8148.75,-0.0006,8.4213,521.92
2020-03-06 01:40:00,38.96,2388.06,23.3419,47.54,8147.32,-0.0032,8.4561,521.3
2020-03-06 01:45:00,38.97,2388.07,23.2451,47.59,8141.94,0.0,8.4214,521.71
2020-03-06 01:50:00,38.86,2388.04,23.2677,47.62,8148.8,0.0025,8.426549999999999,521.97
2020-03-06 01:55:00,39.0,2388.03,23.2458,47.27,8150.01,0.0002,8.4317,521.81
2020-03-06 02:00:00,39.02,2388.02,23.3433,47.45,8144.47,0.0001,8.442599999999999,521.95
2020-03-06 02:05:00,38.67,2388.08,23.3432,47.64,8148.64,-0.0016,8.4535,522.26
2020-03-06 02:10:00,38.89,2388.04,23.3671,47.56,8151.31,0.0001,8.4294,521.35
2020-03-06 02:15:00,39.16,2388.1,23.3462,47.59,8145.76,0.0008,8.4141,521.42
2020-03-06 02:20:00,39.01,2388.11,23.3804,47.34,8152.62,-0.0034,8.4178,521.74
2020-03-06 02:25:00,38.74,2388.04,23.3879,47.3,8152.91,-0.0024,8.4383,521.61
2020-03-06 02:30:00,38.9,2388.08,23.2703,47.67,8150.26,0.0017,8.4419,521.65
2020-03-06 02:35:00,38.78,2388.05,23.2428,47.43,8154.1,-0.0013,8.4295,521.35
2020-03-06 02:40:00,38.93,2388.02,23.3726,47.63,8153.92,0.0036,8.4133,522.64
2020-03-06 02:45:00,38.87,2388.05,23.3247,47.26,8148.34,0.0011,8.4452,521.78
2020-03-06 02:50:00,38.73,2388.13,23.3403,47.35,8143.23,0.0032,8.4461,521.78
2020-03-06 02:55:00,38.76,2388.1,23.3599,47.62,8153.61,-0.0019,8.445,521.78
2020-03-06 03:00:00,38.87,2388.08,23.2075,47.5,8149.05,0.0008,8.4491,521.48
2020-03-06 03:05:00,38.72,2388.03,23.2779,47.57,8148.94,-0.004,8.4332,521.19
2020-03-06 03:10:00,38.62,2388.13,23.1631,47.66,8151.3,-0.0017,8.4237,521.59
2020-03-06 03:15:00,38.91,2388.04,23.2682,47.48,8148.21,-0.0036,8.428,521.06
2020-03-06 03:20:00,38.81,2388.07,23.3785,47.38,8149.93,0.0015,8.4442,521.66
2020-03-06 03:25:00,38.66,2388.09,23.3998,47.49,8157.58,-0.0012,8.3954,521.47
2020-03-06 03:30:00,38.7,2388.1,23.3864,47.7,8151.75,0.0035,8.4465,521.34
2020-03-06 03:35:00,39.0,2388.05,23.2174,47.45,8144.06,0.0018,8.4947,521.405
2020-03-06 03:40:00,38.77,2388.12,23.2754,47.54,8147.04,0.0001,8.47,521.47
2020-03-06 03:45:00,38.94,2388.08,23.2421,47.54,8151.06,0.002,8.4141,521.48
2020-03-06 03:50:00,38.92,2388.05,23.2958,47.54,8147.77,0.0005,8.4391,521.5
2020-03-06 03:55:00,38.88,2388.08,23.2048,47.31,8152.73,0.0,8.4299,521.22
2020-03-06 04:00:00,38.89,2388.05,23.3153,47.61,8154.66,0.0009,8.4591,521.51
2020-03-06 04:05:00,38.76,2388.07,23.2934,47.7,8146.38,-0.0005,8.4367,521.22
2020-03-06 04:10:00,38.84,2388.11,23.2253,47.7,8151.22,0.0012,8.4262,521.34
2020-03-06 04:15:00,38.8,2388.1,23.2395,47.67,8147.71,0.0014,8.4576,521.14
2020-03-06 04:20:00,38.63,2388.08,23.1979,47.42,8151.59,-0.0054,8.4633,521.13
2020-03-06 04:25:00,38.96,2388.07,23.257,47.58,8152.4,0.0006,8.4669,521.61
2020-03-06 04:30:00,38.7,2388.07,23.2104,47.58,8155.78,0.0036,8.4436,520.54
2020-03-06 04:35:00,38.69,2388.05,23.3127,47.47,8150.92,0.0011,8.436,521.58
2020-03-06 04:40:00,38.75,2388.06,23.2723,47.81,8145.04,-0.0024,8.427900000000001,521.3
2020-03-06 04:45:00,38.86,2388.13,23.2208,47.47,8151.29,-0.0013499999999999999,8.4198,521.59
2020-03-06 04:50:00,38.8,2388.09,23.2506,47.66,8151.7,-0.0003,8.4353,521.07
2020-03-06 04:55:00,38.67,2388.07,23.2805,47.64,8150.56,0.0005,8.5004,520.89
2020-03-06 05:00:00,38.77,2388.1,23.2351,47.54,8158.37,0.002,8.4694,521.09
2020-03-06 05:05:00,38.63,2388.13,23.2046,47.59,8140.93,0.0023,8.4257,521.46
2020-03-06 05:10:00,38.72,2388.11,23.3473,47.62,8150.49,0.0023,8.4145,521.57
2020-03-06 05:15:00,38.85,2388.09,23.22945,47.71,8142.49,-0.0036,8.4652,520.7
2020-03-06 05:20:00,38.85,2388.11,23.1116,47.44,8158.87,-0.0036,8.4671,521.37
2020-03-06 05:25:00,38.72,2388.11,23.3375,47.55,8148.87,-0.0043,8.4857,521.1
2020-03-06 05:30:00,38.89,2388.07,23.288,47.66,8151.4,0.0033,8.4414,521.47
2020-03-06 05:35:00,38.65,2388.14,23.3043,47.59,8150.38,0.0007,8.5011,521.02
2020-03-06 05:40:00,38.79,2388.1,23.2074,47.58,8147.95,0.0007999999999999999,8.4619,521.62
2020-03-06 05:45:00,38.8,2388.16,23.2442,47.42,8149.08,0.0009,8.4322,520.93
2020-03-06 05:50:00,38.88,2388.08,23.3537,47.81,8151.96,-0.0003,8.4815,521.11
2020-03-06 05:55:00,38.92,2388.09,23.2286,47.65,8142.49,-0.0007,8.4694,520.94
2020-03-06 06:00:00,38.65,2388.09,23.3284,47.72,8152.83,0.002,8.4664,520.96
2020-03-06 06:05:00,38.77,2388.17,23.2624,47.76,8149.51,0.0021,8.461,521.08
2020-03-06 06:10:00,38.49,2388.14,23.2027,47.58,8146.19,-0.0006,8.4667,521.24
2020-03-06 06:15:00,38.73,2388.09,23.2246,47.84,8151.5,0.0019,8.4574,521.24
2020-03-06 06:20:00,38.56,2388.11,23.1737,47.96,8147.45,0.0008,8.4807,521.05
2020-03-06 06:25:00,38.66,2388.13,23.2265,47.74,8147.08,0.0022,8.4723,521.44
2020-03-06 06:30:00,38.66,2388.07,23.2131,47.94,8149.44,-0.0012,8.4582,521.17
2020-03-06 06:35:00,38.6,2388.15,23.2425,47.78,8147.65,-0.0029,8.4858,520.7
2020-03-06 06:40:00,38.65,2388.13,23.1888,47.71,8143.68,-0.0024,8.4958,521.18
2020-03-06 06:45:00,38.61,2388.07,23.0657,47.76,8151.08,0.0021,8.4701,521.2
2020-03-06 06:50:00,38.66,2388.13,23.182,47.83,8145.68,0.0022,8.4666,520.96
2020-03-06 06:55:00,38.72,2388.16,23.1952,47.75,8147.370000000001,-0.0037,8.4495,520.9
2020-03-06 07:00:00,38.72,2388.16,23.2386,47.76,8149.06,-0.0018,8.4509,521.51
2020-03-06 07:05:00,38.53,2388.14,23.2318,47.89,8147.71,0.0023,8.485,521.0
2020-03-06 07:10:00,38.88,2388.1,23.1761,47.95,8150.38,0.0031,8.47895,520.98
2020-03-06 07:15:00,38.775000000000006,2388.17,23.2119,47.79,8151.27,-0.0021,8.4729,521.02
2020-03-06 07:20:00,38.67,2388.15,23.1872,47.58,8147.47,0.0013,8.4919,520.86
2020-03-06 07:25:00,38.57,2388.17,23.1233,47.77,8150.57,-0.0015,8.4716,520.7
2020-03-06 07:30:00,38.7,2388.17,23.2282,47.98,8150.49,0.0004,8.4869,520.73
2020-03-06 07:36:00,38.77,2388.14,23.275,47.69,8152.24,-0.0016,8.4711,520.44
2020-03-06 07:40:00,38.69,2388.17,23.0911,47.76,8147.05,-0.0024,8.5182,520.43
2020-03-06 07:45:00,38.53,2388.12,23.1294,47.86,8150.09,-0.001,8.4526,520.55
2020-03-06 07:50:00,38.7,2388.17,23.1564,47.8,8150.61,0.0068,8.477,520.54
2020-03-06 07:55:00,38.58,2388.19,23.0741,47.92,8152.96,-0.002,8.4756,520.45
2020-03-06 08:00:00,38.62,2388.16,23.2648,47.88,8149.41,0.0045,8.5079,519.43
2020-03-06 08:05:00,38.61,2388.22,23.1713,47.83,8151.88,-0.0021,8.46,520.55
2020-03-06 08:10:00,38.68,2388.19,23.1397,47.84,8148.45,0.0016,8.4973,520.6
2020-03-06 08:15:00,38.6,2388.18,23.1665,47.91,8151.16,0.0011,8.4736,520.92
2020-03-06 08:20:00,38.47,2388.15,23.1135,47.9,8141.06,0.0006,8.5253,520.6
2020-03-06 08:25:00,38.46,2388.12,23.1676,47.89,8151.87,0.0022,8.4559,520.49
2020-03-06 08:30:00,38.68,2388.17,23.2434,47.94,8154.95,-0.0016,8.4994,519.61
2020-03-06 08:35:00,38.64,2388.18,23.071,47.95,8141.72,-0.0017,8.4763,520.18
2020-03-06 08:41:00,38.46,2388.24,23.1039,47.95,8151.52,0.0013,8.5086,520.26
2020-03-06 08:45:00,38.52,2388.23,23.1649,47.82,8149.19,-0.0007,8.4831,520.3
2020-03-06 08:50:00,38.51,2388.16,23.1524,48.05,8145.69,0.0016,8.517,520.17
2020-03-06 08:55:00,38.55,2388.17,23.1399,47.94,8150.13,-0.0012,8.5106,520.26
2020-03-06 09:00:00,38.6,2388.16,23.1415,47.92,8150.09,0.0027,8.5085,519.86
2020-03-06 09:05:00,38.58,2388.2,23.0662,48.16,8152.335,0.0005,8.4742,519.97
2020-03-06 09:10:00,38.62,2388.21,23.1767,48.13,8154.58,0.0012,8.5149,520.15
2020-03-06 09:15:00,38.38,2388.24,23.0795,47.9,8149.12,-0.0043,8.5117,519.58
2020-03-06 09:20:00,38.51,2388.23,23.073,48.02,8145.07,0.0017,8.4859,520.01
2020-03-06 09:25:00,38.7,2388.22,23.1371,48.07,8144.56,0.0036,8.4925,519.54
2020-03-06 09:30:00,38.5,2388.23,23.0912,48.03,8147.78,0.0021,8.5101,520.21
2020-03-06 09:35:00,38.45,2388.22,23.1259,48.3,8148.12,-0.0005,8.5229,519.47
2020-03-06 09:40:00,38.52,2388.23,23.0652,48.26,8150.7,0.0012,8.5007,519.5
2020-03-06 09:45:00,38.63,2388.27,23.0196,47.98,8141.83,-0.001,8.5627,519.48
2020-03-06 09:50:00,38.55,2388.2,23.0458,48.15,8146.81,0.005,8.5001,519.88
2020-03-06 09:55:00,38.53,2388.23,23.126,47.96,8139.94,0.0019,8.5104,520.21
2020-03-06 10:00:00,38.4,2388.23,23.0286,48.35,8149.6,-0.0032,8.5367,519.65
2020-03-06 10:05:00,38.5,2388.23,22.9854,48.05,8149.55,-0.0005,8.5369,519.06
2020-03-06 10:10:00,38.46,2388.24,23.0596,47.97,8145.75,0.0043,8.5162,519.1
2020-03-06 10:15:00,38.9,2388.13,23.3468,47.3,8123.47,-0.0026,8.4808,521.23
2020-03-06 10:20:00,38.9,2388.13,23.2926,47.62,8120.18,-0.0012,8.465250000000001,521.82
2020-03-06 10:25:00,38.88,2388.12,23.1812,47.51,8122.29,0.0001,8.4497,521.52
2020-03-06 10:30:00,38.86,2388.12,23.2371,47.68,8123.8,-0.0021,8.4405,521.25
2020-03-06 10:35:00,38.88,2388.15,23.2975,47.53,8118.15,-0.0044,8.4029,521.5
2020-03-06 10:40:00,38.86,2388.14,23.2799,47.55,8126.65,0.0028,8.4505,521.07
2020-03-06 10:45:00,38.71,2388.13,23.3545,47.28,8121.9,-0.0024,8.4438,521.14
2020-03-06 10:50:00,38.71,2388.21,23.2232,47.38,8120.31,-0.0017,8.4281,521.9
2020-03-06 10:55:00,38.94,2388.15,23.2721,47.53,8115.49,-0.0004,8.4758,521.17
2020-03-06 11:00:00,38.76,2388.14,23.2683,47.59,8128.5,-0.005,8.4599,521.1
2020-03-06 11:05:00,38.81,2388.14,23.2842,47.69,8125.93,0.0018,8.4549,521.0
2020-03-06 11:10:00,39.04,2388.11,23.2671,47.65,8121.97,0.0013,8.4522,521.18
2020-03-06 11:15:00,38.67,2388.1,23.357,47.35,8118.26,-0.0024,8.4268,521.36
2020-03-06 11:20:00,38.82,2388.15,23.3671,47.53,8126.84,-0.0026,8.4481,521.1
2020-03-06 11:25:00,38.6,2388.16,23.3259,47.62,8126.2,-0.0028,8.4934,521.48
2020-03-06 11:30:00,38.78,2388.17,23.2899,47.57,8120.23,-0.004,8.4631,522.08
2020-03-06 11:35:00,38.82,2388.12,23.2522,47.62,8127.19,-0.0019,8.4208,521.25
2020-03-06 11:40:00,38.98,2388.1,23.2242,47.71,8115.54,-0.0001,8.4579,521.19
2020-03-06 11:45:00,38.88,2388.07,23.2057,47.61,8123.53,-0.0048,8.4433,521.0
2020-03-06 11:50:00,38.89,2388.11,23.2556,47.41,8120.73,-0.0003,8.4265,521.75
2020-03-06 11:55:00,38.84,2388.14,23.3172,47.51,8124.54,-0.0035,8.4506,520.86
2020-03-06 12:00:00,38.91,2388.11,23.2675,47.6,8125.91,0.0045,8.4327,521.51
2020-03-06 12:05:00,38.87,2388.08,23.1853,47.54,8120.95,0.0002,8.4517,521.28
2020-03-06 12:10:00,38.9,2388.11,23.3129,47.53,8124.29,0.0022,8.4348,521.63
2020-03-06 12:15:00,38.78,2388.09,23.2746,47.73,8125.6,0.0006,8.4432,521.75
2020-03-06 12:20:00,38.88,2388.16,23.2902,47.38,8122.28,0.0015,8.4056,521.88
2020-03-06 12:25:00,38.69,2388.2,23.2324,47.57,8117.73,-0.002,8.4211,520.65
2020-03-06 12:30:00,38.79,2388.1,23.2601,47.43,8122.094999999999,-0.0004,8.4334,520.94
2020-03-06 12:35:00,38.92,2388.15,23.3099,47.57,8126.46,-0.0006,8.4479,521.34
2020-03-06 12:40:00,38.81,2388.14,23.3215,47.59,8121.13,0.0004,8.4222,521.26
2020-03-06 12:45:00,38.8,2388.12,23.3203,47.59,8120.89,0.0003,8.4893,521.59
2020-03-06 12:50:00,38.73,2388.17,23.2709,47.59,8125.78,0.0001,8.4686,521.58
2020-03-06 12:55:00,38.92,2388.14,23.3081,47.59,8124.0,-0.0025,8.4675,521.03
2020-03-06 13:00:00,38.85,2388.14,23.2625,47.56,8123.04,-0.003,8.4364,520.91
2020-03-06 13:05:00,38.67,2388.1,23.2182,47.53,8123.98,-0.0035,8.471,521.09
2020-03-06 13:10:00,38.71,2388.11,23.2801,47.5,8123.2,-0.0018,8.4597,521.37
2020-03-06 13:15:00,38.83,2388.11,23.2904,47.65,8124.45,0.0016,8.4143,521.28
2020-03-06 13:20:00,38.85,2388.15,23.2445,47.29,8128.73,-0.0004,8.4479,521.18
2020-03-06 13:30:00,38.91,2388.16,23.2884,47.59,8124.43,0.0012,8.414,521.64
2020-03-06 13:36:00,38.82,2388.17,23.2971,47.58,8124.75,-0.0021,8.4514,521.33
2020-03-06 13:40:00,38.82,2388.11,23.2418,47.57,8125.15,0.0007,8.4001,521.01
2020-03-06 13:45:00,38.8,2388.13,23.2719,47.53,8129.09,0.0043,8.4519,520.99
2020-03-06 13:50:00,38.81,2388.17,23.2559,47.47,8123.59,0.001,8.4808,521.38
2020-03-06 13:55:00,38.81,2388.07,23.2896,47.38,8126.59,0.0022,8.3967,520.97
2020-03-06 14:00:00,38.76,2388.2,23.274,47.58,8121.42,-0.001,8.4308,521.52
2020-03-06 14:05:00,38.83,2388.14,23.2846,47.49,8121.72,-0.0017,8.4617,521.09
2020-03-06 14:10:00,38.66,2388.07,23.3099,47.62,8121.14,-0.0011,8.4126,521.2
2020-03-06 14:16:00,38.78,2388.11,23.2095,47.81,8131.45,0.0022,8.4282,521.69
2020-03-06 14:20:00,38.71,2388.2,23.2612,47.58,8129.67,0.0009,8.4453,520.84
2020-03-06 14:25:00,38.86,2388.2,23.2719,47.66,8119.14,0.0016,8.4715,521.17
2020-03-06 14:30:00,38.87,2388.15,23.2967,47.58,8121.41,0.002,8.4327,521.03
2020-03-06 14:35:00,38.77,2388.2,23.2592,47.54,8124.44,0.0029,8.4654,521.1
2020-03-06 14:40:00,38.78,2388.1,23.2773,47.575,8122.24,-0.0015,8.4623,521.49
2020-03-06 14:45:00,38.76,2388.13,23.3119,47.61,8121.94,0.0011,8.4465,521.12
2020-03-06 14:50:00,38.92,2388.15,23.367,47.59,8122.62,0.0017,8.4121,522.12
2020-03-06 14:55:00,38.71,2388.18,23.2328,47.45,8126.86,-0.0018,8.4585,520.87
2020-03-06 15:00:00,38.62,2388.16,23.2355,47.66,8130.47,0.0022,8.45555,520.79
2020-03-06 15:05:00,38.9,2388.14,23.3387,47.69,8124.19,-0.0031,8.4526,521.76
2020-03-06 15:10:00,38.75,2388.11,23.29925,47.7,8123.02,0.0026,8.4372,521.52
2020-03-06 15:15:00,38.77,2388.13,23.2598,47.51,8122.4,-0.0025,8.4707,521.35
2020-03-06 15:20:00,38.74,2388.17,23.1837,47.55,8122.81,0.0025,8.4369,520.66
2020-03-06 15:25:00,38.9,2388.16,23.3115,47.69,8128.93,0.0,8.4405,520.88
2020-03-06 15:30:00,38.76,2388.12,23.1794,47.82,8130.97,-0.0004,8.4649,521.23
2020-03-06 15:35:00,38.75,2388.18,23.3226,47.63,8126.65,0.0017,8.4577,521.07
2020-03-06 15:41:00,38.84,2388.13,23.2782,47.726,8127.1,-0.0012,8.4809,520.67
2020-03-06 15:45:00,38.8,2388.14,23.3558,47.79,8125.15,-0.0025,8.4402,521.34
2020-03-06 15:50:00,38.88,2388.13,23.2831,47.55,8120.7,0.0022,8.4435,520.95
2020-03-06 15:55:00,38.79,2388.14,23.2364,47.57,8127.49,-0.0028,8.4424,520.99
2020-03-06 16:01:00,38.68,2388.12,23.2438,47.684,8122.58,0.0027,8.4531,520.88
2020-03-06 16:05:00,38.83,2388.12,23.2851,47.76,8122.38,0.0053,8.4414,521.64
2020-03-06 16:10:00,38.8,2388.15,23.255,47.55,8122.73,0.0024,8.4352,521.07
2020-03-06 16:15:00,38.81,2388.2,23.3273,47.7,8124.83,0.0035,8.4614,521.71
2020-03-06 16:20:00,38.79,2388.15,23.2157,47.55,8124.58,0.0003,8.4337,520.98
