timestamp,Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Good/Bad
2020-03-22 12:55:00,31,217,0.003,0.0005,100.0,518.67,14.62,21.61,1.3,48.07,520.66,2388.15,8128.93,8.49,0.03,396.0,2388.0,100.0,38.54,23.178,1
2020-03-22 13:00:00,31,218,0.0006,0.0001,100.0,518.67,14.62,21.61,1.3130000000000002,48.21,520.47,2388.17,8122.47,8.4957,0.03,396.0,2388.0,100.0,38.63,23.1818,1
2020-03-22 13:05:00,31,219,0.0004,0.0001,100.0,518.67,14.62,21.61,1.3,48.15,520.34,2388.27,8126.04,8.4898,0.0303,395.0,2388.0,100.0,38.63,23.1122,1
2020-03-22 13:10:00,31,220,0.0049,0.0004,100.0,518.67,14.62,21.61,1.3,47.93,519.77,2388.23,8128.88,8.4865,0.03,394.0,2388.0,100.0,38.7,23.1928,1
2020-03-22 13:15:00,I/O,221,-0.0004,-0.0001,100.0,518.67,14.62,21.61,1.3,48.16,520.32,2388.29,8129.98,8.5174,0.03,396.0,2388.0,100.0,38.42,23.0305,1
2020-03-22 13:20:00,31,222,-0.0002,0.0,100.0,518.67,14.62,21.61,1.3,47.92,520.03,2388.19,8130.27,8.4755,0.03,395.0,2388.0,100.0,38.59,23.1057,1
2020-03-22 13:25:00,31,223,-0.0008,0.0002,100.0,518.67,14.62,21.61,1.3130000000000002,47.96,519.28,2388.2,8122.55,8.5229,0.03,393.0,2388.0,100.0,38.42,23.1375,1
2020-03-22 13:30:00,31,224,-0.0003,-0.0003,100.0,518.67,14.62,21.61,1.3130000000000002,48.03,519.9,2388.2,8126.02,8.5313,0.03,395.0,2388.0,100.0,38.44,23.1149,1
2020-03-22 13:35:00,31,225,-0.0038,-0.000303,100.0,518.67,14.62,21.61,1.3,48.0,520.09,2388.25,8119.34,8.4932,0.03,396.0,2388.0,100.0,38.63,23.0751,1
2020-03-22 13:40:00,31,226,-0.0008,-0.0005,100.0,518.67,14.62,21.61,1.3,48.11,520.25,2388.28,8118.91,8.5264,0.03,397.0,2388.0,100.0,38.5,23.1028,1
2020-03-22 13:45:00,31,227,0.0019,-0.0004,100.0,518.67,14.62,21.61,1.3,48.13,519.77,2388.25,8127.06,8.5089,0.03,395.0,2388.0,100.0,38.51,23.0634,1
2020-03-22 13:50:00,31,228,0.0013,0.0,100.0,518.67,14.7662,21.61,1.3,48.22,520.05,2388.22,8126.02,8.5145,0.03,396.0,2388.0,100.0,38.59,23.0135,1
2020-03-22 13:55:00,31,229,-0.0012,0.0004,100.0,518.67,14.62,21.61,1.3,48.26,519.23,2388.3,8125.82,8.5085,0.03,396.0,2388.0,100.0,38.45,23.0127,1
2020-03-22 14:00:00,31,230,0.0005,-0.0002,100.0,518.67,14.62,21.61,1.3,48.0,519.64,2388.27,8123.25,8.4803,0.03,396.0,2388.0,100.0,38.52,23.0058,1
2020-03-22 14:05:00,31,231,0.0001,-0.000303,100.0,518.67,14.62,21.61,1.3,48.1,519.62,2388.3,8124.55,8.5289,0.03,397.0,2411.88,100.0,38.4,23.1205,1
2020-03-22 14:10:00,31,232,0.0022,0.0,100.0,518.67,14.62,21.61,1.3,48.08,519.65,2388.25,8128.78,8.5153,0.03,394.0,2388.0,100.0,38.48,23.0406,1
2020-03-22 14:15:00,31,233,-0.0011,-0.0003,100.0,518.67,14.62,21.61,1.3,48.04,519.68,2388.3,8118.7,8.5001,0.03,396.0,2388.0,100.0,38.29,23.1609,1
2020-03-22 14:20:00,31,234,0.0023,-0.0001,100.0,518.67,14.62,21.61,1.3,48.32,519.88,2388.35,8116.96,8.4871,0.03,397.0,2388.0,100.0,38.46,23.0314,1
2020-03-22 14:25:00,32,1,0.0002,0.0005,100.0,518.67,14.62,21.61,1.3,47.68,521.08,2388.14,8124.43,8.4717,0.03,393.0,2388.0,100.0,38.79,23.3229,0
2020-03-22 14:30:00,32,2,-0.0031,0.0001,100.0,518.67,14.62,21.61,1.3,47.61,521.68,2388.15,8131.61,8.4412,0.03,394.0,2411.88,100.0,38.83,23.371,0
2020-03-22 14:35:00,32,3,-0.0024,-0.0002,100.0,518.67,14.62,21.61,1.3,47.54,521.37,2388.12,8132.46,8.4176,0.03,394.0,2388.0,100.0,38.87,23.3437,0
2020-03-22 14:40:00,32,4,-0.0009,-0.0001,100.0,518.67,14.62,21.61,1.3,47.48,521.69,2388.18,8131.52,8.4113,0.03,393.0,2388.0,100.0,38.73,23.278,0
2020-03-22 14:45:00,32,5,0.003,0.0002,100.0,518.67,14.62,21.61,1.3,47.47,521.56,2388.13,8128.1,8.4297,0.03,394.0,2388.0,100.0,38.78,23.2464,0
2020-03-22 14:50:00,32,6,-0.0002,0.0,100.0,518.67,14.62,21.61,1.3,47.52,521.41,2388.08,8125.23,8.4464,0.03,393.0,2388.0,100.0,38.85,23.271,0
2020-03-22 14:55:00,32,7,-0.0031,-0.0004,100.0,518.67,14.62,21.61,1.3,47.69,521.31,2388.11,8125.77,8.4507,0.03,393.0,2388.0,100.0,38.56,23.2722,0
2020-03-22 15:00:00,32,8,0.0056,-0.0003,100.0,518.67,14.62,21.61,1.3,47.66,521.35,2388.17,8132.59,8.4183,0.03,396.93,2388.0,100.0,38.95,23.2828,0
2020-03-22 15:10:00,32,10,0.0052,-0.0003,100.0,518.67,14.62,21.61,1.3,47.78,521.21,2388.1,8126.57,8.4563,0.03,394.0,2388.0,100.0,38.82,23.3468,0
2020-03-22 15:15:00,32,11,0.0004,0.0002,100.0,518.67,14.62,21.61,1.3,47.74,521.08,2388.14,8128.24,8.4175,0.03,395.0,2388.0,100.0,38.89,23.3806,0
2020-03-22 15:20:00,32,12,-0.0026,0.0005,100.0,518.67,14.62,21.61,1.3,47.45,520.95,2388.1,8132.71,8.4628,0.03,393.0,2388.0,100.0,38.86,23.3214,0
2020-03-22 15:25:00,32,13,-0.0003,0.0002,100.0,518.67,14.62,21.61,1.3,47.44,521.1,2388.14,8126.33,8.4234,0.03,392.0,2388.0,100.0,38.71,23.2398,0
2020-03-22 15:30:00,32,14,0.0006,-0.0001,100.0,518.67,14.62,21.61,1.3,47.35,521.57,2388.13,8132.63,8.4608,0.0303,394.0,2388.0,100.0,38.56,23.3053,0
2020-03-22 15:35:00,32,15,-0.0002,-0.0003,100.0,518.67,14.62,21.61,1.3,47.52,521.49,2388.14,8133.39,8.404,0.03,394.0,2388.0,100.0,38.73,23.2958,0
2020-03-22 15:40:00,32,16,0.0051,0.0001,100.0,518.67,14.62,21.61,1.3,47.46,520.99,2388.08,8131.89,8.4164,0.03,394.0,2388.0,100.0,38.93,23.3462,0
2020-03-22 15:45:00,32,17,-0.0008,-0.0001,100.0,518.67,14.62,21.61,1.3,47.63,521.44,2388.11,8130.51,8.4677,0.03,394.0,2388.0,100.0,38.77,23.2141,0
2020-03-22 15:50:00,32,18,-0.0006,-0.0002,100.0,518.67,14.62,21.61,1.3,47.52,521.54,2388.1,8132.17,8.4542,0.03,394.0,2388.0,100.0,38.85,23.4037,0
2020-03-22 15:55:00,32,19,0.0016,0.0,100.0,518.67,14.62,21.61,1.3,47.41,521.77,2388.09,8130.35,8.4351,0.03,392.0,2388.0,100.0,38.78,23.1949,0
2020-03-22 16:00:00,32,20,-0.0012,0.0001,100.0,518.67,14.62,21.61,1.3,47.47,521.29,2388.17,8135.19,8.4827,0.03,393.0,2388.0,100.0,38.92,23.2388,0
2020-03-22 16:05:00,32,21,-0.001,-0.0001,100.0,518.67,14.62,21.61,1.3,47.38,521.51,2388.12,8127.97,8.3979,0.03,395.0,2388.0,100.0,38.69,23.3501,0
2020-03-22 16:10:00,32,22,0.0011,-0.0004,100.0,518.67,14.62,21.61,1.3,47.53,520.96,2388.06,8127.56,8.4311,0.03,392.0,2388.0,100.0,38.76,23.4096,0
2020-03-22 16:15:00,32,23,-0.0024,-0.0004,100.0,518.67,14.62,21.61,1.3,47.42,521.61,2388.12,8130.42,8.4518,0.03,393.0,2388.0,100.0,38.8,23.2279,0
2020-03-22 16:20:00,32,24,0.0009,-0.0003,100.0,518.67,14.62,21.61,1.3,47.43,521.53,2388.11,8133.12,8.4314,0.03,394.0,2388.0,100.0,38.87,23.33,0
2020-03-22 16:25:00,32,25,-0.0003,0.0002,100.0,518.67,14.62,21.61,1.3,47.5,521.37,2388.1,8134.85,8.4596,0.03,394.0,2388.0,100.0,38.87,23.3002,0
2020-03-22 16:30:00,32,26,0.0003,0.0002,100.0,518.67,14.62,21.61,1.3,47.48,521.53,2388.13,8130.17,8.4576,0.03,392.0,2388.0,100.0,38.84,23.1325,0
2020-03-22 16:35:00,32,27,-0.0018,0.0,100.0,518.67,14.62,21.61,1.3,47.54,520.92,2388.09,8124.48,8.4504,0.03,393.0,2388.0,100.0,38.76,23.1795,0
2020-03-22 16:40:00,32,28,0.0007,0.0001,100.0,518.67,14.62,21.61,1.3,47.54,521.72,2388.13,8126.7,8.4369,0.03,392.0,2388.0,100.0,38.82,23.2714,0
2020-03-22 16:45:00,32,29,0.0019,-0.000303,100.0,518.67,14.62,21.61,1.3,47.57,521.21,2388.15,8126.505,8.43555,0.03,393.0,2388.0,100.0,38.76,23.2873,0
2020-03-22 16:50:00,32,30,-0.0001,-0.0004,100.0,518.67,14.62,21.61,1.3,47.63,520.76,2388.12,8126.31,8.4342,0.03,393.0,2388.0,100.0,38.76,23.2309,0
2020-03-22 16:55:00,32,31,0.0024,0.0,100.0,518.67,14.62,21.61,1.3,47.45,521.56,2388.08,8124.44,8.4689,0.03,393.0,2388.0,100.0,38.88,23.2711,0
2020-03-22 17:00:00,32,32,0.0021,0.0005,100.0,518.67,14.62,21.61,1.3,47.39,521.26,2388.14,8128.42,8.4956,0.03,394.0,2388.0,100.0,38.76,23.3232,0
2020-03-22 17:05:00,32,33,-0.0033,-0.0001,100.0,518.67,14.62,21.61,1.3,47.43,521.45,2388.1,8129.92,8.4495,0.03,391.0,2388.0,100.0,38.94,23.32,0
2020-03-22 17:10:00,32,34,-0.0004,-0.0003,100.0,518.67,14.62,21.61,1.3,47.52,521.13,2388.11,8127.84,8.4566,0.03,394.0,2388.0,100.0,38.71,23.2476,0
2020-03-22 17:15:00,32,35,0.0039,-0.0003,100.0,518.67,14.62,21.61,1.3,47.56,521.56,2388.11,8134.09,8.4384,0.03,392.0,2388.0,100.0,38.81,23.2459,0
2020-03-22 17:20:00,32,36,-0.0005,0.0001,100.0,518.67,14.62,21.61,1.3,47.63,521.59,2388.2,8130.72,8.4476,0.0303,393.0,2388.0,100.0,38.78,23.2506,0
2020-03-22 17:25:00,32,37,-0.0029,0.0002,100.0,523.8566999999999,14.62,21.61,1.3,47.64,520.88,2388.13,8128.945,8.4312,0.03,393.0,2388.0,100.0,38.83,23.29,0
2020-03-22 17:30:00,32,38,0.0023,-0.0005,100.0,518.67,14.62,21.8261,1.3,47.63,520.85,2388.15,8127.17,8.4144,0.03,395.0,2388.0,100.0,38.82,23.2964,0
2020-03-22 17:35:00,32,39,-0.0036,-0.0003,100.0,518.67,14.62,21.61,1.3,47.56,521.49,2388.11,8124.09,8.4624,0.03,391.0,2388.0,100.0,38.69,23.2767,0
2020-03-22 17:40:00,32,40,0.0014,-0.0004,101.0,518.67,14.62,21.61,1.3,47.55,520.98,2388.12,8122.4,8.454566666666667,0.03,392.0,2388.0,100.0,38.81,23.2703,0
2020-03-22 17:45:00,32,41,0.0006,-0.0001,100.0,518.67,14.62,21.61,1.3,47.53,521.29,2388.08,8133.92,8.446733333333334,0.03,394.0,2388.0,100.0,38.88,23.3179,0
2020-03-22 17:50:00,32,42,-0.0005,0.0004,100.0,518.67,14.62,21.61,1.3,47.63,521.16,2388.1,8126.23,8.4389,0.03,393.0,2388.0,100.0,38.72,23.2562,0
2020-03-22 17:55:00,32,43,-0.0016,0.0002,100.0,518.67,14.62,21.61,1.3,47.59,521.64,2388.09,8133.25,8.4499,0.03,393.0,2388.0,100.0,38.89,23.1593,0
2020-03-22 18:00:00,32,44,0.0004,0.0003,100.0,518.67,14.62,21.61,1.3,47.55,521.36,2388.11,8128.76,8.4456,0.03,393.0,2388.0,100.0,38.67,23.1554,0
2020-03-22 18:05:00,32,45,0.0006,-0.0003,100.0,518.67,14.62,21.61,1.3,47.5,521.63,2388.12,8125.71,8.4114,0.03,393.0,2388.0,100.0,38.74,23.3292,0
2020-03-22 18:10:00,32,46,-0.0002,0.0001,100.0,518.67,14.62,21.61,1.3,47.54,521.63,2388.13,8135.32,8.451,0.03,394.0,2388.0,100.0,39.0,23.2587,0
2020-03-22 18:15:00,32,47,-0.0022,0.0002,100.0,518.67,14.62,21.61,1.3,47.49,521.06,2388.135,8126.78,8.4459,0.03,393.0,2388.0,100.0,38.69,23.2743,0
2020-03-22 18:20:00,32,48,0.0011,0.0,100.0,518.67,14.62,21.61,1.3,47.53,521.61,2388.14,8133.26,8.4227,0.03,393.0,2388.0,100.0,38.87,23.3041,0
2020-03-22 18:25:00,32,49,-0.002,-0.0004,100.0,518.67,14.62,21.61,1.3,47.64,521.2,2388.15,8131.0,8.457,0.03,395.0,2388.0,100.0,38.82,23.2753,0
2020-03-22 18:30:00,32,50,0.0026,0.0004,100.0,518.67,14.62,21.61,1.3,47.54,520.88,2388.07,8130.29,8.4564,0.03,392.0,2388.0,100.0,38.7,23.2423,0
2020-03-22 18:35:00,32,51,-0.0022,0.0005,100.0,518.67,14.62,21.61,1.3,47.55,521.42,2388.1,8126.01,8.4368,0.03,394.0,2388.0,100.0,38.91,23.3317,0
2020-03-22 18:40:00,32,52,-0.0019,0.0,100.0,518.67,14.62,21.61,1.3,47.64,521.29,2388.11,8132.27,8.4272,0.03,394.0,2388.0,100.0,38.72,23.1388,0
2020-03-22 18:45:00,32,53,-0.0003,0.0002,100.0,518.67,14.62,21.61,1.3,47.52,520.95,2388.1,8126.76,8.4523,0.03,391.0,2388.0,100.0,38.71,23.2594,0
2020-03-22 18:50:00,32,54,-0.0024,-0.0001,100.0,518.67,14.62,21.61,1.3,47.49,521.39,2388.14,8127.45,8.4292,0.03,393.0,2388.0,100.0,38.7,23.2727,0
2020-03-22 18:55:00,32,55,0.0001,0.0004,100.0,518.67,14.62,21.61,1.3,47.52,521.49,2388.08,8131.48,8.4311,0.03,395.0,2388.0,100.0,38.9,23.225,0
2020-03-22 19:00:00,32,56,-0.0015,-0.0004,100.0,518.67,14.62,21.61,1.3,47.7,521.32,2388.14,8125.52,8.4417,0.03,393.0,2388.0,100.0,38.65,23.22565,0
2020-03-22 19:05:00,32,no response,0.001,-0.0003,100.0,518.67,14.62,21.61,1.3,47.56,521.83,2388.15,8133.31,8.4337,0.03,393.0,2388.0,100.0,38.77,23.2263,0
2020-03-22 19:10:00,32,58,0.0009,-0.0003,100.0,518.67,14.62,21.61,1.3,47.59,521.35,2388.16,8128.92,8.4474,0.03,394.0,2388.0,100.0,38.77,23.3147,0
2020-03-22 19:15:00,32,59,0.0007,0.0002,100.0,518.67,14.62,21.61,1.3130000000000002,47.64,521.56,2388.14,8133.15,8.4677,0.03,393.0,2388.0,100.0,38.99,23.3316,0
2020-03-22 19:25:00,32,61,-0.0023,-0.0001,100.0,518.67,14.62,21.61,1.3,47.4,521.52,2388.07,8128.99,8.4411,0.03,395.0,2388.0,100.0,38.94,23.3041,0
2020-03-22 19:30:00,32,62,0.0044,0.0004,100.0,518.67,14.62,21.61,1.3,47.64,521.55,2388.12,8131.03,8.4781,0.03,393.0,2388.0,100.0,38.81,23.235,0
2020-03-22 19:35:00,32,63,-0.0013,-0.0002,100.0,518.67,14.62,21.61,1.3,47.8,521.43,2388.13,8138.15,8.4308,0.03,396.93,2388.0,100.0,38.71,23.2673,0
2020-03-22 19:40:00,32,64,-0.0036,0.0005,100.0,518.67,14.62,21.61,1.3,47.7,521.27,2388.14,8132.91,8.4191,0.03,393.0,2388.0,100.0,38.96,23.3069,0
2020-03-22 19:45:00,32,65,-0.0008999999999999998,0.0002,100.0,518.67,14.62,21.61,1.3,47.74,521.44,2388.1,8126.62,8.4316,0.03,394.0,2388.0,100.0,38.66,23.2625,0
2020-03-22 19:50:00,32,66,0.0018,0.0005,100.0,518.67,14.62,21.61,1.3,47.56,520.66,2388.15,8122.23,8.44,0.03,394.0,2388.0,100.0,38.8,23.2342,0
2020-03-22 19:55:00,32,67,0.0039,-0.000303,100.0,518.67,14.62,21.61,1.3,47.68,521.19,2388.12,8125.43,8.4212,0.0303,393.0,2388.0,100.0,38.78,23.2917,0
2020-03-22 20:00:00,32,68,0.0034,0.0003,100.0,518.67,14.62,21.61,1.3,47.65,521.23,2388.07,8128.45,8.4208,0.03,395.0,2388.0,100.0,38.83,23.241,0
2020-03-22 20:05:00,32,69,0.0006,-0.000303,100.0,518.67,14.62,21.61,1.3,47.51,521.42,2388.12,8129.42,8.4105,0.03,391.0,2388.0,100.0,38.85,23.2847,0
2020-03-22 20:10:00,32,70,-0.0018,0.0001,100.0,518.67,14.62,21.61,1.3,47.37,521.3,2388.12,8130.88,8.4617,0.03,392.0,2388.0,100.0,38.92,23.3295,0
2020-03-22 20:15:00,32,71,0.0019,0.0003,100.0,518.67,14.62,21.61,1.3,47.489999999999995,521.28,2388.13,8128.61,8.4839,0.03,394.0,2388.0,100.0,38.84,23.2256,0
2020-03-22 20:20:00,32,72,0.0001,0.0005,100.0,518.67,14.62,21.61,1.3,47.61,520.98,2388.18,8133.29,8.3846,0.03,393.0,2388.0,100.0,38.96,23.2413,0
2020-03-22 20:25:00,32,73,-0.002,0.0001,100.0,518.67,14.62,21.61,1.3,47.69,521.41,2388.15,8122.7,8.4574,0.03,394.0,2388.0,100.0,38.84,23.3037,0
2020-03-22 20:30:00,32,74,-0.0015,-0.0001,100.0,518.67,14.62,21.61,1.3,47.48,521.01,2388.16,8133.62,8.4113,0.03,393.0,2388.0,100.0,38.87,23.4242,0
2020-03-22 20:35:00,32,75,0.002,0.0002,100.0,518.67,14.62,21.61,1.3,47.58,521.48,2388.13,8140.0,8.4208,0.03,394.0,2388.0,100.0,38.64,23.3621,0
2020-03-22 20:40:00,32,76,0.0005,0.0001,100.0,518.67,14.62,21.61,1.3,47.6,521.4,2388.12,8132.14,8.464,0.03,393.0,2388.0,100.0,38.59,23.2645,0
2020-03-22 20:45:00,32,77,0.0033,0.0001,100.0,518.67,14.62,21.61,1.3,47.47,521.15,2388.13,8128.29,8.4573,0.03,394.0,2388.0,100.0,38.88,23.2737,0
2020-03-22 20:50:00,32,78,-0.0017,-0.0002,100.0,518.67,14.62,21.61,1.3,47.59,520.92,2388.13,8135.88,8.4425,0.03,392.0,2388.0,100.0,38.84,23.1274,0
2020-03-22 20:55:00,I/O,79,0.0008,-0.0003,100.0,518.67,14.62,21.61,1.3,47.76,521.63,2388.14,8128.83,8.4205,0.03,395.0,2388.0,100.0,38.74,23.2151,0
2020-03-22 21:00:00,32,80,0.0029,-0.0004,100.0,518.67,14.62,21.61,1.3,47.65,521.02,2388.14,8136.15,8.443,0.03,395.0,2388.0,100.0,38.95,23.2346,0
2020-03-22 21:05:00,32,81,0.001,0.0002,100.0,518.67,14.62,21.61,1.3,47.5,521.34,2388.15,8129.42,8.445,0.03,395.0,2388.0,100.0,38.7,23.347,0
2020-03-22 21:10:00,32,82,0.0015,0.0004,100.0,518.67,14.62,21.61,1.3,47.65,521.32,2388.08,8133.77,8.4611,0.03,393.0,2388.0,100.0,38.62,23.3497,0
2020-03-22 21:15:00,32,83,-0.0045,0.0004,100.0,518.67,14.62,21.61,1.3,47.66,521.61,2388.14,8131.22,8.4448,0.03,393.0,2388.0,100.0,38.84,23.1973,0
2020-03-22 21:20:00,32,84,-0.0016,0.0005,100.0,518.67,14.62,21.61,1.3,47.52,521.01,2388.2,8131.71,8.4174,0.03,393.0,2388.0,100.0,38.92,23.2686,0
2020-03-22 21:25:00,32,85,0.0002,-0.0001,100.0,518.67,14.62,21.61,1.3,47.55,521.2,2388.14,8135.36,8.4489,0.03,393.0,2388.0,100.0,38.7,23.3047,0
2020-03-22 21:30:00,32,86,-0.0023,0.0004,100.0,518.67,14.62,21.61,1.3,47.73,521.21,2388.15,8133.36,8.4214,0.03,394.0,2411.88,100.0,38.64,23.2206,0
2020-03-22 21:35:00,32,87,-0.0055,0.0,100.0,518.67,14.62,21.61,1.3,47.57,521.22,2388.145,8129.41,8.4559,0.03,395.0,2388.0,100.0,38.72,23.199,0
2020-03-22 21:40:00,32,88,0.0002,-0.0003,100.0,518.67,14.62,21.61,1.3,47.87,521.18,2388.14,8137.99,8.4459,0.03,394.0,2388.0,100.0,38.73,23.3565,0
2020-03-22 21:45:00,32,89,0.0034,0.0003,100.0,518.67,14.62,21.61,1.3,47.73,520.81,2388.13,8129.06,8.4104,0.03,393.0,2388.0,100.0,38.79,23.2882,0
2020-03-22 21:50:00,32,90,-0.0003,0.0002,100.0,518.67,14.62,21.61,1.3,47.48,521.34,2388.13,8134.85,8.4427,0.03,392.0,2388.0,100.0,38.84,23.3455,0
2020-03-22 21:55:00,32,91,0.0021,-0.0002,100.0,518.67,14.62,21.61,1.3,47.57,520.95,2388.15,8137.23,8.4706,0.03,392.0,2388.0,100.0,38.73,23.1774,0
2020-03-22 22:00:00,32,92,-0.0017,0.0001,100.0,518.67,14.62,21.61,1.3,47.52,521.42,2388.2,8132.91,8.4738,0.03,393.0,2388.0,100.0,38.8,23.2609,0
2020-03-22 22:05:00,32,93,0.0031,0.0,100.0,518.67,14.62,21.61,1.3,47.44,521.25,2388.165,8130.01,8.4672,0.03,392.0,2388.0,100.0,38.85,23.1859,0
2020-03-22 22:10:00,32,94,-0.0015,-0.0004,100.0,518.67,14.62,21.61,1.3,47.53,520.82,2388.13,8130.63,8.4531,0.03,393.0,2388.0,100.0,38.7,23.1766,0
2020-03-22 22:15:00,32,95,0.0007,-0.0001,100.0,518.67,14.62,21.61,1.3,47.74,521.17,2388.13,8133.89,8.4458,0.03,394.0,2388.0,100.0,38.86,23.2536,0
2020-03-22 22:21:00,32,96,-0.0014,0.0003,100.0,518.67,14.62,21.61,1.3,47.8,520.88,2388.13,8138.63,8.466,0.03,392.0,2388.0,100.0,38.67,23.224,0
2020-03-22 22:25:00,32,97,-0.0021,0.0002,100.0,518.67,14.62,21.61,1.3,47.78,521.33,2388.14,8140.24,8.4606,0.03,393.0,2388.0,100.0,38.75,23.2715,0
2020-03-22 22:30:00,32,98,-0.0035,0.0005,100.0,518.67,14.62,21.61,1.3,47.74,521.35,2388.17,8133.31,8.445,0.03,395.0,2388.0,100.0,38.63,23.2593,0
2020-03-22 22:35:00,32,99,-0.0004500000000000003,0.0001,100.0,518.67,14.62,21.61,1.3,47.62,521.05,2388.11,8131.97,8.4415,0.03,393.0,2388.0,100.0,38.59,23.2357,0
2020-03-22 22:40:00,32,100,0.0026,0.0001,100.0,518.67,14.62,21.61,1.3,47.75,521.5,2388.14,8132.82,8.4579,0.03,394.0,2388.0,100.0,38.73,23.2031,0
2020-03-22 22:45:00,32,101,-0.002,-0.0004,100.0,518.67,14.62,21.61,1.3,47.64,521.05,2388.1,8127.44,8.4534,0.03,394.0,2388.0,100.0,38.65,23.3606,0
2020-03-22 22:50:00,32,102,0.0014,0.0005,100.0,518.67,14.62,21.61,1.3,47.72,520.87,2388.15,8134.47,8.4393,0.03,394.0,2388.0,100.0,38.73,23.3052,0
2020-03-22 22:55:00,32,103,-0.0015,0.0002,100.0,518.67,14.62,21.61,1.3,47.68,521.43,2388.11,8137.59,8.4561,0.03,394.0,2388.0,100.0,38.78,23.2069,0
2020-03-22 23:00:00,32,104,0.0013,0.0005,100.0,518.67,14.62,21.61,1.3,47.74,521.03,2388.17,8131.78,8.4495,0.0303,393.0,2388.0,100.0,38.84,23.2273,0
2020-03-22 23:05:00,32,105,-0.0006,0.0001,100.0,518.67,14.62,21.61,1.3,47.86,521.25,2388.16,8131.02,8.4513,0.03,394.0,2388.0,100.0,38.63,23.1943,0
2020-03-22 23:10:00,32,106,0.0,-0.0002,100.0,518.67,14.62,21.61,1.3,47.6,520.92,2388.17,8136.75,8.4463,0.03,393.0,2388.0,100.0,38.66,23.2868,0
2020-03-22 23:15:00,32,107,0.0001,0.0004,100.0,518.67,14.62,21.61,1.3,47.59,520.96,2388.16,8138.93,8.4763,0.03,394.0,2388.0,100.0,38.76,23.2579,0
2020-03-22 23:20:00,32,108,0.0005,-0.0004,100.0,518.67,14.62,21.61,1.3,47.67,520.97,2388.14,8134.6,8.4691,0.03,396.93,2388.0,100.0,38.9,23.3524,0
2020-03-22 23:25:00,32,109,0.0011,0.0003,100.0,518.67,14.62,21.8261,1.3,47.72,520.98,2388.13,8133.76,8.4089,0.03,392.0,2388.0,100.0,38.75,23.2752,0
2020-03-22 23:30:00,32,110,0.0011,-0.0003,100.0,518.67,14.62,21.61,1.3,47.68,520.95,2388.18,8136.61,8.4465,0.03,393.0,2388.0,100.0,38.6,23.1122,0
2020-03-22 23:35:00,32,111,0.0011,0.0002,100.0,518.67,14.62,21.61,1.3130000000000002,47.54,521.35,2388.14,8133.06,8.4797,0.03,394.0,2388.0,100.0,38.71,23.2641,0
2020-03-22 23:40:00,32,112,0.0003,-0.0002,100.0,518.67,14.62,21.61,1.3,47.51,521.04,2388.14,8135.23,8.4346,0.03,393.0,2388.0,100.0,38.78,23.2421,0
2020-03-22 23:45:00,32,113,0.0023,0.0001,100.0,518.67,14.62,21.61,1.3,47.72,520.95,2388.17,8133.59,8.4656,0.03,394.0,2388.0,100.0,38.74,23.2313,0
2020-03-22 23:50:00,32,114,-0.0028,-0.0004,100.0,518.67,14.62,21.61,1.3,47.62,521.0,2388.1,8140.75,8.4453,0.03,394.0,2388.0,100.0,38.83,23.2744,0
2020-03-22 23:55:00,32,115,0.0054,-0.0001,100.0,518.67,14.62,21.61,1.3,47.8,521.2,2388.15,8132.33,8.4947,0.03,396.93,2388.0,100.0,38.63,23.2113,0
2020-03-23 00:00:00,32,116,0.0007,0.0,100.0,518.67,14.62,21.61,1.3,47.87,521.03,2388.175,8133.01,8.4373,0.03,393.0,2388.0,100.0,38.75,23.2187,0
2020-03-23 00:05:00,32,117,0.0006,0.0004,100.0,518.67,14.62,21.61,1.3,47.71,521.1,2388.2,8131.79,8.4616,0.03,394.0,2388.0,100.0,38.86,23.2261,0
2020-03-23 00:10:00,32,118,0.003,0.0005,100.0,518.67,14.62,21.61,1.3,48.01,521.28,2388.09,8133.93,8.4897,0.03,393.0,2388.0,100.0,38.79,23.286,0
2020-03-23 00:15:00,32,119,0.0011,-0.0004,100.0,518.67,14.62,21.61,1.3,47.62,521.09,2388.15,8137.83,8.4807,0.03,395.0,2388.0,100.0,38.72,23.2872,0
2020-03-23 00:20:00,32,120,-0.0022,0.0002,100.0,518.67,14.62,21.61,1.3,47.74,520.8,2388.19,8133.72,8.4746,0.03,394.0,2388.0,100.0,38.68,23.1447,0
2020-03-23 00:25:00,32,121,-0.0035,0.0002,100.0,518.67,14.62,21.61,1.3,47.58,520.99,2388.12,8135.07,8.4977,0.03,393.0,2388.0,100.0,38.76,23.1846,0
2020-03-23 00:30:00,32,122,0.0021,-0.0005,100.0,518.67,14.62,21.61,1.3,47.65,520.74,2388.17,8135.15,8.4707,0.03,393.0,2388.0,100.0,38.72,23.2185,0
2020-03-23 00:35:00,32,123,-0.0001,0.0003,100.0,518.67,14.62,21.61,1.3,47.71,520.75,2388.19,8136.61,8.4612,0.03,396.0,2388.0,100.0,38.71,23.1669,0
2020-03-23 00:40:00,32,124,-0.0011,0.0001,100.0,518.67,14.62,21.61,1.3,47.74,520.82,2388.17,8137.47,8.4699,0.03,395.0,2388.0,100.0,38.75,23.2803,0
