timestamp,B_18,B_2,B_19,B_16,Good/Bad,390.0,391.0,392.0,393.0,394.0,395.0,396.0,396.93,397.0,imputed
2020-03-22 04:35:00,8139.19,0.0007,8.4188,522.38,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 04:40:00,8135.56,-0.0012,8.3992,522.15,0,0,1,0,0,0,0,0,0,0,0
2020-03-22 04:45:00,8138.43,-0.0031,8.4055,521.81,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 04:50:00,8139.8,0.0015,8.4156,522.13,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 04:55:00,8138.64,0.0057,8.4092,521.83,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:00:00,8137.65,0.0008,8.3856,522.05,0,0,1,0,0,0,0,0,0,0,0
2020-03-22 05:05:00,8139.85,0.0004,8.3936,522.22,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:10:00,8140.42,0.001,8.4203,521.68,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:15:00,8137.92,0.0013,8.4015,521.4,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 05:20:00,8136.24,0.0007,8.4667,522.17,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:25:00,8136.73,-0.0001,8.4483,521.85,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:30:00,8136.52,0.0009,8.4376,522.08,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 05:35:00,8143.15,-0.0001,8.4003,521.84,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:40:00,8137.95,-0.0006,8.4061,522.28,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:45:00,8136.96,-0.0007,8.4122,522.04,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:50:00,8136.88,-0.0012,8.4164,521.92,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 05:55:00,8138.06,0.0008,8.4393,522.16,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 06:00:00,8129.12,-0.0012,8.4016,522.01,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 06:05:00,8140.09,-0.0058,8.4031,521.61,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 06:10:00,8142.39,-0.0021,8.4027,522.11,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 06:15:00,8137.45,-0.0057,8.4156,522.21,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 06:20:00,8141.35,0.0008,8.4174,522.37,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 06:25:00,8131.82,-0.0034,8.4492,521.89,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 06:30:00,8129.43,-0.003,8.4666,521.52,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 06:35:00,8140.13,0.0005,8.4442,522.5,0,1,0,0,0,0,0,0,0,0,0
2020-03-22 06:40:00,8138.99,0.0022,8.4237,522.15,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 06:45:00,8143.74,0.0,8.4239,522.2,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 06:50:00,8141.43,0.0008,8.4416,521.66,0,0,1,0,0,0,0,0,0,0,0
2020-03-22 06:55:00,8142.62,0.0007,8.4261,521.98,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 07:00:00,8140.73,0.0023,8.4106,521.45,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 07:05:00,8140.38,0.0028,8.4413,521.79,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 07:10:00,8137.83,-0.0014,8.4221,520.87,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 07:15:00,8138.33,0.0014,8.3871,521.53,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 07:20:00,8139.52,-0.0032,8.4045,521.9,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 07:25:00,8136.21,-0.0016,8.4409,521.8,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 07:30:00,8135.55,0.0023,8.4387,521.89,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 07:35:00,8137.41,0.0028,8.4287,521.26,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 07:41:00,8141.83,-0.0015,8.4345,521.86,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 07:45:00,8135.07,0.0032,8.435,521.7,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 07:50:00,8129.07,0.0026,8.419,521.785,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 07:55:00,8133.55,-0.0016,8.4417,521.87,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:00:00,8132.74,0.0007,8.4492,521.44,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:05:00,8142.78,0.0016,8.4563,521.66,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:10:00,8144.75,-0.0005,8.451,521.46,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:15:00,8136.68,0.0011,8.4306,522.14,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:20:00,8133.29,0.0,8.4432,521.79,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 08:25:00,8136.67,-0.0013,8.4195,521.57,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:30:00,8140.7,0.0001,8.4308,521.59,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:35:00,8139.01,-0.0013,8.4037,521.41,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 08:40:00,8133.37,0.0019,8.4267,521.86,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 08:45:00,8141.96,-0.0003,8.452,521.71,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 08:50:00,8143.78,0.0015,8.4207,521.48,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 08:55:00,8135.95,-0.0033,8.4244,521.22,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 09:00:00,8137.57,0.002,8.425,521.49,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 09:05:00,8134.7,0.0026,8.4268,521.35,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 09:11:00,8131.87,0.0011,8.4785,521.34,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 09:15:00,8139.4,0.0016,8.4333,521.4,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 09:20:00,8135.97,0.0006,8.4473,520.93,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 09:25:00,8134.7,0.0043,8.4759,521.18,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 09:30:00,8132.89,-0.0009,8.4431,521.12,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 09:35:00,8136.43,0.0008,8.4643,521.69,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 09:40:00,8133.52,-0.0034,8.4216,520.86,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 09:45:00,8136.11,0.0014,8.430299999999999,520.93,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 09:50:00,8134.8,0.0001,8.439,521.27,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 09:55:00,8135.4,0.0028,8.4477,521.23,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 10:00:00,8131.61,0.0017,8.449,521.63,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 10:05:00,8134.98,0.0023,8.412,521.64,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 10:10:00,8132.26,0.0002,8.4668,520.86,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 10:15:00,8133.37,-0.0059,8.4421,520.97,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 10:20:00,8132.65,0.0009,8.4706,521.36,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 10:25:00,8128.44,-0.0018,8.444,521.52,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 10:30:00,8130.56,0.0029,8.4378,521.72,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 10:35:00,8127.67,-0.0004,8.4472,521.34,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 10:40:00,8133.46,0.0033,8.4656,521.1949999999999,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 10:45:00,8129.67,0.0026,8.4497,521.05,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 10:50:00,8133.59,0.0016,8.4582,520.64,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 10:55:00,8127.11,0.0005,8.4467,521.03,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 11:00:00,8133.52,0.0005,8.4709,521.01,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 11:05:00,8133.13,0.003,8.4697,520.64,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 11:10:00,8132.68,0.0029,8.4483,520.34,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 11:15:00,8129.55,0.0009,8.4487,520.81,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 11:20:00,8137.49,0.0009,8.4781,521.04,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 11:25:00,8133.52,0.0001499999999999,8.468,521.03,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 11:30:00,8127.5,-0.0006,8.4825,520.74,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 11:35:00,8131.66,0.0002,8.4808,520.33,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 11:40:00,8131.655,-0.0011,8.472,520.75,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 11:45:00,8131.65,0.0005,8.4792,520.53,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 11:50:00,8131.51,-0.0031,8.4292,520.79,1,0,0,0,0,1,0,0,0,0,0
2020-03-22 11:55:00,8129.28,-0.0036,8.4899,520.66,1,0,0,0,1,0,0,0,0,0,0
2020-03-22 12:00:00,8130.5,-0.0022,8.4771,520.66,1,0,0,0,0,1,0,0,0,0,0
2020-03-22 12:05:00,8131.82,0.0005,8.4957,519.88,1,0,0,0,1,0,0,0,0,0,0
2020-03-22 12:10:00,8129.32,0.0002,8.4544,520.46,1,0,0,0,0,1,0,0,0,0,0
2020-03-22 12:15:00,8132.4,0.0017,8.4563,520.82,1,0,0,0,0,1,0,0,0,0,0
2020-03-22 12:20:00,8121.07,-0.003,8.5095,520.54,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 12:25:00,8123.03,0.001,8.5038,520.53,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 12:30:00,8125.9,0.0018,8.4583,519.9,1,0,0,0,0,0,1,0,0,0,0
2020-03-22 12:35:00,8132.45,0.0002,8.4483,520.57,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 12:40:00,8126.62,0.0012,8.4957,520.585,1,0,0,0,0,1,0,0,0,0,0
2020-03-22 12:45:00,8128.08,-0.0035,8.4771,520.6,1,0,0,0,0,0,1,0,0,0,0
2020-03-22 12:50:00,8127.4,0.0018,8.4698,520.43,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 12:55:00,8128.93,0.003,8.49,520.66,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 13:00:00,8122.47,0.0006,8.4957,520.47,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 13:05:00,8126.04,0.0004,8.4898,520.34,1,0,0,0,0,0,1,0,0,0,0
2020-03-22 13:10:00,8128.88,0.0049,8.4865,519.77,1,0,0,0,0,1,0,0,0,0,0
2020-03-22 13:15:00,8129.98,-0.0004,8.5174,520.32,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 13:20:00,8130.27,-0.0002,8.4755,520.03,1,0,0,0,0,0,1,0,0,0,0
2020-03-22 13:25:00,8122.55,-0.0008,8.5229,519.28,1,0,0,0,1,0,0,0,0,0,0
2020-03-22 13:30:00,8126.02,-0.0003,8.5313,519.9,1,0,0,0,0,0,1,0,0,0,0
2020-03-22 13:35:00,8119.34,-0.0038,8.4932,520.09,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 13:40:00,8118.91,-0.0008,8.5264,520.25,1,0,0,0,0,0,0,0,0,1,0
2020-03-22 13:45:00,8127.06,0.0019,8.5089,519.77,1,0,0,0,0,0,1,0,0,0,0
2020-03-22 13:50:00,8126.02,0.0013,8.5145,520.05,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 13:55:00,8125.82,-0.0012,8.5085,519.23,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 14:00:00,8123.25,0.0005,8.4803,519.64,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 14:05:00,8124.55,0.0001,8.5289,519.62,1,0,0,0,0,0,0,0,0,1,0
2020-03-22 14:10:00,8128.78,0.0022,8.5153,519.65,1,0,0,0,0,1,0,0,0,0,0
2020-03-22 14:15:00,8118.7,-0.0011,8.5001,519.68,1,0,0,0,0,0,0,1,0,0,0
2020-03-22 14:20:00,8116.96,0.0023,8.4871,519.88,1,0,0,0,0,0,0,0,0,1,0
2020-03-22 14:25:00,8124.43,0.0002,8.4717,521.08,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 14:30:00,8131.61,-0.0031,8.4412,521.68,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 14:35:00,8132.46,-0.0024,8.4176,521.37,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 14:40:00,8131.52,-0.0009,8.4113,521.69,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 14:45:00,8128.1,0.003,8.4297,521.56,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 14:50:00,8125.23,-0.0002,8.4464,521.41,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 14:55:00,8125.77,-0.0031,8.4507,521.31,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 15:00:00,8132.59,0.0056,8.4183,521.35,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 15:10:00,8126.57,0.0052,8.4563,521.21,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 15:15:00,8128.24,0.0004,8.4175,521.08,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 15:20:00,8132.71,-0.0026,8.4628,520.95,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 15:25:00,8126.33,-0.0003,8.4234,521.1,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 15:30:00,8132.63,0.0006,8.4608,521.57,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 15:35:00,8133.39,-0.0002,8.404,521.49,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 15:40:00,8131.89,0.0051,8.4164,520.99,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 15:45:00,8130.51,-0.0008,8.4677,521.44,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 15:50:00,8132.17,-0.0006,8.4542,521.54,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 15:55:00,8130.35,0.0016,8.4351,521.77,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 16:00:00,8135.19,-0.0012,8.4827,521.29,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 16:05:00,8127.97,-0.001,8.3979,521.51,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 16:10:00,8127.56,0.0011,8.4311,520.96,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 16:15:00,8130.42,-0.0024,8.4518,521.61,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 16:20:00,8133.12,0.0009,8.4314,521.53,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 16:25:00,8134.85,-0.0003,8.4596,521.37,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 16:30:00,8130.17,0.0003,8.4576,521.53,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 16:35:00,8124.48,-0.0018,8.4504,520.92,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 16:40:00,8126.7,0.0007,8.4369,521.72,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 16:45:00,8126.505,0.0019,8.43555,521.21,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 16:50:00,8126.31,-0.0001,8.4342,520.76,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 16:55:00,8124.44,0.0024,8.4689,521.56,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 17:00:00,8128.42,0.0021,8.4956,521.26,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 17:05:00,8129.92,-0.0033,8.4495,521.45,0,0,1,0,0,0,0,0,0,0,0
2020-03-22 17:10:00,8127.84,-0.0004,8.4566,521.13,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 17:15:00,8134.09,0.0039,8.4384,521.56,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 17:20:00,8130.72,-0.0005,8.4476,521.59,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 17:25:00,8128.945,-0.0029,8.4312,520.88,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 17:30:00,8127.17,0.0023,8.4144,520.85,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 17:35:00,8124.09,-0.0036,8.4624,521.49,0,0,1,0,0,0,0,0,0,0,0
2020-03-22 17:40:00,8122.4,0.0014,8.454566666666667,520.98,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 17:45:00,8133.92,0.0006,8.446733333333334,521.29,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 17:50:00,8126.23,-0.0005,8.4389,521.16,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 17:55:00,8133.25,-0.0016,8.4499,521.64,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 18:00:00,8128.76,0.0004,8.4456,521.36,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 18:05:00,8125.71,0.0006,8.4114,521.63,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 18:10:00,8135.32,-0.0002,8.451,521.63,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 18:15:00,8126.78,-0.0022,8.4459,521.06,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 18:20:00,8133.26,0.0011,8.4227,521.61,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 18:25:00,8131.0,-0.002,8.457,521.2,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 18:30:00,8130.29,0.0026,8.4564,520.88,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 18:35:00,8126.01,-0.0022,8.4368,521.42,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 18:40:00,8132.27,-0.0019,8.4272,521.29,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 18:45:00,8126.76,-0.0003,8.4523,520.95,0,0,1,0,0,0,0,0,0,0,0
2020-03-22 18:50:00,8127.45,-0.0024,8.4292,521.39,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 18:55:00,8131.48,0.0001,8.4311,521.49,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 19:00:00,8125.52,-0.0015,8.4417,521.32,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 19:05:00,8133.31,0.001,8.4337,521.83,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 19:10:00,8128.92,0.0009,8.4474,521.35,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 19:15:00,8133.15,0.0007,8.4677,521.56,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 19:25:00,8128.99,-0.0023,8.4411,521.52,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 19:30:00,8131.03,0.0044,8.4781,521.55,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 19:35:00,8138.15,-0.0013,8.4308,521.43,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 19:40:00,8132.91,-0.0036,8.4191,521.27,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 19:45:00,8126.62,-0.0008999999999999,8.4316,521.44,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 19:50:00,8122.23,0.0018,8.44,520.66,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 19:55:00,8125.43,0.0039,8.4212,521.19,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 20:00:00,8128.45,0.0034,8.4208,521.23,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 20:05:00,8129.42,0.0006,8.4105,521.42,0,0,1,0,0,0,0,0,0,0,0
2020-03-22 20:10:00,8130.88,-0.0018,8.4617,521.3,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 20:15:00,8128.61,0.0019,8.4839,521.28,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 20:20:00,8133.29,0.0001,8.3846,520.98,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 20:25:00,8122.7,-0.002,8.4574,521.41,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 20:30:00,8133.62,-0.0015,8.4113,521.01,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 20:35:00,8140.0,0.002,8.4208,521.48,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 20:40:00,8132.14,0.0005,8.464,521.4,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 20:45:00,8128.29,0.0033,8.4573,521.15,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 20:50:00,8135.88,-0.0017,8.4425,520.92,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 20:55:00,8128.83,0.0008,8.4205,521.63,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 21:00:00,8136.15,0.0029,8.443,521.02,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 21:05:00,8129.42,0.001,8.445,521.34,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 21:10:00,8133.77,0.0015,8.4611,521.32,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 21:15:00,8131.22,-0.0045,8.4448,521.61,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 21:20:00,8131.71,-0.0016,8.4174,521.01,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 21:25:00,8135.36,0.0002,8.4489,521.2,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 21:30:00,8133.36,-0.0023,8.4214,521.21,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 21:35:00,8129.41,-0.0055,8.4559,521.22,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 21:40:00,8137.99,0.0002,8.4459,521.18,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 21:45:00,8129.06,0.0034,8.4104,520.81,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 21:50:00,8134.85,-0.0003,8.4427,521.34,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 21:55:00,8137.23,0.0021,8.4706,520.95,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 22:00:00,8132.91,-0.0017,8.4738,521.42,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 22:05:00,8130.01,0.0031,8.4672,521.25,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 22:10:00,8130.63,-0.0015,8.4531,520.82,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 22:15:00,8133.89,0.0007,8.4458,521.17,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 22:21:00,8138.63,-0.0014,8.466,520.88,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 22:25:00,8140.24,-0.0021,8.4606,521.33,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 22:30:00,8133.31,-0.0035,8.445,521.35,0,0,0,0,0,0,1,0,0,0,0
2020-03-22 22:35:00,8131.97,-0.00045,8.4415,521.05,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 22:40:00,8132.82,0.0026,8.4579,521.5,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 22:45:00,8127.44,-0.002,8.4534,521.05,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 22:50:00,8134.47,0.0014,8.4393,520.87,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 22:55:00,8137.59,-0.0015,8.4561,521.43,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 23:00:00,8131.78,0.0013,8.4495,521.03,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 23:05:00,8131.02,-0.0006,8.4513,521.25,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 23:10:00,8136.75,0.0,8.4463,520.92,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 23:15:00,8138.93,0.0001,8.4763,520.96,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 23:20:00,8134.6,0.0005,8.4691,520.97,0,0,0,0,0,0,0,0,1,0,0
2020-03-22 23:25:00,8133.76,0.0011,8.4089,520.98,0,0,0,1,0,0,0,0,0,0,0
2020-03-22 23:30:00,8136.61,0.0011,8.4465,520.95,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 23:35:00,8133.06,0.0011,8.4797,521.35,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 23:40:00,8135.23,0.0003,8.4346,521.04,0,0,0,0,1,0,0,0,0,0,0
2020-03-22 23:45:00,8133.59,0.0023,8.4656,520.95,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 23:50:00,8140.75,-0.0028,8.4453,521.0,0,0,0,0,0,1,0,0,0,0,0
2020-03-22 23:55:00,8132.33,0.0054,8.4947,521.2,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 00:00:00,8133.01,0.0007,8.4373,521.03,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 00:05:00,8131.79,0.0006,8.4616,521.1,0,0,0,0,0,1,0,0,0,0,0
2020-03-23 00:10:00,8133.93,0.003,8.4897,521.28,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 00:15:00,8137.83,0.0011,8.4807,521.09,0,0,0,0,0,0,1,0,0,0,0
2020-03-23 00:20:00,8133.72,-0.0022,8.4746,520.8,0,0,0,0,0,1,0,0,0,0,0
2020-03-23 00:25:00,8135.07,-0.0035,8.4977,520.99,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 00:30:00,8135.15,0.0021,8.4707,520.74,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 00:35:00,8136.61,-0.0001,8.4612,520.75,0,0,0,0,0,0,0,1,0,0,0
2020-03-23 00:40:00,8137.47,-0.0011,8.4699,520.82,0,0,0,0,0,0,1,0,0,0,0
2020-03-23 00:45:00,8134.59,-0.0032,8.4861,521.1,0,0,0,0,0,1,0,0,0,0,0
2020-03-23 00:55:00,8133.59,0.0001,8.448,520.63,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 01:00:00,8135.59,0.002,8.4648,520.78,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 01:05:00,8133.86,-0.0046,8.4635,520.73,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 01:10:00,8138.6,0.0008,8.4462,520.69,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 01:15:00,8137.25,-0.0021,8.4628,520.71,0,0,0,0,0,1,0,0,0,0,0
2020-03-23 01:20:00,8137.2,-0.0033,8.4794,520.84,0,0,0,0,0,1,0,0,0,0,0
2020-03-23 01:25:00,8137.22,-0.0011,8.4672,521.11,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 01:30:00,8141.62,-0.0011,8.4176,520.83,0,0,0,0,0,0,0,1,0,0,0
2020-03-23 01:36:00,8138.82,0.0002,8.4974,520.93,0,0,0,0,1,0,0,0,0,0,0
2020-03-23 01:40:00,8139.59,0.0012,8.4619,520.73,0,0,0,0,0,0,0,1,0,0,0
2020-03-23 01:45:00,8134.65,0.0004,8.4465,520.6,0,0,0,0,0,0,1,0,0,0,0
2020-03-23 01:50:00,8135.84,0.0001,8.4779,521.23,0,0,0,0,0,0,0,0,1,0,0
2020-03-23 01:55:00,8142.07,-0.0011,8.4708,521.24,0,0,0,0,0,1,0,0,0,0,0
2020-03-23 02:00:00,8140.08,-0.0003,8.4586,521.03,0,0,0,0,0,1,0,0,0,0,0
2020-03-23 02:05:00,8134.66,0.0,8.4927,520.78,0,0,0,0,1,0,0,0,0,0,0
